"Notice Identifier","Notice Type","Organisation Name",Status,"Published Date",Title,Description,Nationwide,Postcode,Region,"Cpv Codes","Contact Name","Contact Email","Contact Address 1","Contact Address 2","Contact Town","Contact Postcode","Contact Country","Contact Telephone","Contact Website",Attachments,Links,"Additional Text","Start Date","End Date","Closing Date","Is sub-contract","Parent Reference","Suitable for SME","Suitable for VCO","Supply Chain","OJEU Contract Type","Value Low","Value High","Awarded Date","Awarded Value","Supplier [Name|Address|Ref type|Ref Number|Is SME|Is VCSE]","Supplier's contact name","Contract start date","Contract end date","OJEU Procedure Type","Accelerated Justification","Closing Time"
P104659,Contract,"MET OFFICE",Awarded,2018-07-04T12:17:05Z,"Segmentation research project","Segmentation research project",,,"South West","79310000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,13/03/2018,31/07/2018,12/03/2018,NO,,Yes,No,No,Services,20000,,12/03/2018,20000,"[ORC International LTD|Angel Corner House,
1 Islington High Street,
London
N1 9AH|NONE||No|No]",,13/03/2018,31/07/2018,"CompetitiveQuotationNonOJEU ",
P104652,Contract,"MET OFFICE",Awarded,2018-07-04T12:03:22Z,"Computer hardware","Contract called off from government framework agreement RM3733.",,,"South West","30000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,09/03/2018,28/03/2018,08/03/2018,NO,,Yes,No,No,Products,585533.14,,08/03/2018,58533.14,"[COMPUTACENTER (UK) LIMITED|Hatfield Avenue
AL10 9TW
GB|COMPANIES_HOUSE|01584718|No|No]","Eva Payne",09/03/2018,28/03/2018,"CallOffFromFrameworkAgreement ",
P104651,Contract,"MET OFFICE",Awarded,2018-07-04T11:56:49Z,"Computer Hardware","Contract called off from government framework agreement RM3733.",,,"South West","30000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,09/03/2018,30/03/2018,08/03/2018,NO,,Yes,No,No,Products,90738.48,,08/03/2018,90738.48,"[COMPUTACENTER (UK) LIMITED|Hatfield Avenue
EH12 9DQ
GB|COMPANIES_HOUSE|01584718|No|No]",,09/03/2018,30/03/2018,"CallOffFromFrameworkAgreement ",
P104628,Contract,"MET OFFICE",Awarded,2018-07-04T11:49:33Z,"Software development","Call-off from a contract awarded after further competition under framework RM1043-2.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,06/03/2018,31/07/2018,05/03/2018,NO,,Yes,No,No,Services,36735.3,,05/03/2018,36735.3,"[EUROPEAN DYNAMICS UK LTD|67 Westow Street
LONDON
SE19 3RW
GB|COMPANIES_HOUSE|07306126|Yes|No]","Zachary De Pian",06/03/2018,31/07/2018,"CallOffFromFrameworkAgreement ",
P104616,Contract,"MET OFFICE",Awarded,2018-07-02T15:38:49Z,"published in error","This contract has been published in error.",,,"South West","30000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,02/07/2018,02/07/2022,01/07/2018,NO,,Yes,No,No,Services,0.1,,02/03/2018,0.1,"[No supplier|NO supplier awarded|NONE||No|No]",,04/03/2018,02/04/2022,"CallOffFromFrameworkAgreement ",
P104517,Contract,"MET OFFICE",Awarded,2018-05-23T15:33:16Z,"Renewal of Linux support subscription","Contract called off from Government Framework agreement RM3733.",,,"South West","72261000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,14/02/2018,27/02/2021,13/02/2018,NO,,Yes,No,No,Services,659748,,13/02/2018,659748.41,"[COMPUTACENTER (UK) LIMITED|Hatfield Avenue
SE1 8HL
GB|COMPANIES_HOUSE|01584718|No|No]",,14/02/2018,27/02/2021,"CallOffFromFrameworkAgreement ",
P104512,Contract,"MET OFFICE",Awarded,2018-05-23T15:20:19Z,"ESCROW verification -software support services","Contract called off from Government Framework Agreement G-Cloud 9.",,,"South West","72261000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,13/02/2018,29/03/2018,12/02/2018,NO,,Yes,No,No,Services,30975,,12/02/2018,30975,"[NCC SERVICES LIMITED|Spinningfields
M3 3AQ
GB|COMPANIES_HOUSE|02802141|No|No]",,13/02/2018,29/03/2018,"CallOffFromFrameworkAgreement ",
P104510,Contract,"MET OFFICE",Awarded,2018-05-23T15:06:22Z,"Advertising campaigns","Advertising campaigns",,,"South West","79341000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,13/02/2018,30/04/2018,12/02/2018,NO,,Yes,No,No,Services,12000,,12/02/2018,12000,"[R H Advertising LTD|Richmond Court, 
Emperor Way, 
Exeter, 
EX1 3QS|NONE||Yes|No]",,13/02/2018,30/04/2018,"SingleTenderActionNonOJEU ",
P104507,Contract,"MET OFFICE",Awarded,2018-05-22T14:46:18Z,"Customer experience research","Customer experience research",,,"South West","79310000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,13/02/2018,20/04/2018,12/02/2018,NO,,Yes,No,No,Services,15000,,12/02/2018,15000,"[JIGSAW RESEARCH LIMITED|4th Floor
W1T 3LA
GB|COMPANIES_HOUSE|03650224|No|No]","James Flack",13/02/2018,20/04/2018,"CompetitiveQuotationNonOJEU ",
P104506,Contract,"MET OFFICE",Awarded,2018-05-22T14:34:10Z,"Software support services","Contract called off from Government Framework Agreement G-Cloud.",,,"South West","72261000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,09/02/2018,08/02/2019,08/02/2018,NO,,Yes,No,No,Services,45772.88,,08/02/2018,45772.88,"[SOFTCAT PLC|Fieldhouse Lane
Marlow
Buckinghamshire
SL7 1LW
GB|COMPANIES_HOUSE|02174990|Yes|No]","Charlotte Winter",09/02/2018,08/02/2019,"CallOffFromFrameworkAgreement ",
P104475,Contract,"MET OFFICE",Awarded,2018-05-22T14:25:38Z,"Radar Transmitter parts","Radar Transmitter parts",,,"South West","38120000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,10/02/2018,16/07/2018,09/02/2018,NO,,Yes,No,No,Products,75387.68,,09/02/2018,75387.68,"[COMMUNICATIONS & POWER INDUSTRIES EUROPE LIMITED|Walton Reach 28 Manor Road
KT12 2PF
GB|COMPANIES_HOUSE|03069014|No|No]",,10/02/2018,16/07/2018,"CompetitiveQuotationNonOJEU ",
P104462,Contract,"MET OFFICE",Awarded,2018-05-22T14:10:35Z,"Development of Flood Guidance IT systems","Contract called off from Government Framework Agreement RM1043.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,08/02/2018,31/05/2018,07/02/2018,NO,,Yes,No,No,Services,47300,,07/02/2018,47300,"[THE APP BUSINESS LIMITED|71 Collier Street
N1 9BE
GB|COMPANIES_HOUSE|01897720|Yes|No]","Miles Hurren",08/02/2018,31/05/2018,"CallOffFromFrameworkAgreement ",
P104437,Contract,"MET OFFICE",Awarded,2018-05-22T13:30:36Z,"Sworn translation from English to French","Sworn translation from English to French",,,"South West","79530000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,06/02/2018,28/02/2018,05/02/2018,NO,,Yes,No,No,Services,10377.61,,05/02/2018,10377.61,"[Promolang Sarl|20B Chemin Lafilaire,
31500 Toulouse,
France|NONE||No|No]",,06/02/2018,28/02/2018,"SingleTenderActionNonOJEU ",
P104435,Contract,"MET OFFICE",Awarded,2018-05-22T13:23:32Z,"Cold weather warning research","Cold weather warning research",,,"South West","79310000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,06/02/2018,31/03/2018,05/02/2018,NO,,Yes,No,No,Services,12280,,05/02/2018,12280,"[NAVIGATOR RESEARCH, PLANNING & COMMUNICATION LIMITED|147 Hempstead Road
WATFORD
HERTFORDSHIRE
WD17 3HF
GB|COMPANIES_HOUSE|02824295|Yes|No]","John Sargent",06/02/2018,31/03/2018,"SingleTenderActionNonOJEU ",
P104434,Contract,"MET OFFICE",Awarded,2018-05-22T13:16:15Z,"Meteorological instruments - vacuum scroll pumps","Meteorological instruments - vacuum scroll pumps",,,"South West","38120000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,02/02/2018,23/03/2018,01/02/2018,NO,,Yes,No,No,Products,12483.95,,01/02/2018,12483.95,"[Wordentec LTD|Lake Industrial Estate,
Shebbear,
Devon,
EX21 5SP|NONE||Yes|No]",,02/02/2018,23/03/2018,"SingleTenderActionNonOJEU ",
P104430,Contract,"MET OFFICE",Awarded,2018-05-22T13:06:00Z,"IT Training","Further competition under Government Framework Agreement DOS2.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,02/02/2018,19/03/2018,01/01/2018,NO,,Yes,No,No,Services,10300,,01/02/2018,10300,"[QA LTD|Islington House,
Brown Lane West,
Leeds,
LS12 6BD|NONE||No|Yes]",,02/02/2018,19/03/2018,"CallOffFromFrameworkAgreement ",
P104429,Contract,"MET OFFICE",Awarded,2018-05-22T12:55:59Z,"Marine software maintenance","Marine data software maintenance",,,"South West","50312310 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,02/02/2018,30/11/2018,01/02/2018,NO,,Yes,No,No,Services,12900,,01/02/2018,12900,"[DOT Software LTD|39 High Street,
Weston, 
Bath, 
BA1 4BX|NONE||Yes|No]",,02/02/2018,30/11/2018,"CompetitiveQuotationNonOJEU ",
P104353,Contract,"MET OFFICE",Awarded,2018-05-02T15:27:48Z,"Specialist support services","Contract called off from Government Framework Agreement RM4167.",,,"South West","79212200 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,15/01/2018,23/03/2018,12/01/2018,NO,,Yes,No,No,Services,12483,,12/01/2018,12483,"[PRICEWATERHOUSECOOPERS|1 LONDON BRIDGE
SE1 9QL
GB|NONE||No|No]",,15/01/2018,23/03/2018,"CallOffFromFrameworkAgreement ",
P104352,Contract,"MET OFFICE",Awarded,2018-05-02T15:21:15Z,"Digital Channels Development","Further competition under Government Framework Agreement RM1043.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,15/01/2018,30/04/2018,12/01/2018,NO,,Yes,No,No,Services,166700,,12/01/2018,166700,"[LANDMARK INFORMATION GROUP LIMITED|Eagle Way
EXETER
DEVON
EX2 7HY
GB|COMPANIES_HOUSE|02892803|No|No]","Vivienne Darwent",15/01/2018,30/04/2018,"CallOffFromFrameworkAgreement ",
P104329,Contract,"MET OFFICE",Awarded,2018-05-02T15:07:47Z,"FAAM aircraft parts","FAAM aircraft parts",,,"South West","34731000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,10/01/2018,31/01/2018,09/01/2018,NO,,Yes,No,No,Products,11933.44,,09/01/2018,11933.44,"[Kontron America Inc|9477 Waples Street,
Suite 150,
San Diego,
CA 92121, USA|NONE||No|No]",,10/01/2018,31/01/2018,"SingleTenderActionNonOJEU ",
P104321,Contract,"MET OFFICE",Awarded,2018-04-30T14:37:44Z,"OPEN WIS Development","Contract called off from Government Framework Agreement RM1043.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,08/01/2018,30/04/2018,04/01/2018,NO,,Yes,No,No,Services,37448.91,,04/01/2018,37448.91,"[EUROPEAN DYNAMICS UK LTD|67 Westow Street
LONDON
SE19 3RW
GB|COMPANIES_HOUSE|07306126|Yes|No]","Zachary De Pian",08/01/2018,30/04/2018,"CallOffFromFrameworkAgreement ",
P104319,Contract,"MET OFFICE",Awarded,2018-04-30T14:22:06Z,"Solution integration software services","Further competition under Government Framework Agreement RM1775 - G-Cloud 9.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,08/01/2018,10/10/2018,05/01/2018,NO,,Yes,No,No,Services,284875,,04/01/2018,284875,"[NTT DATA UK LIMITED|1 Royal Exchange
EC3V 3DG
GB|COMPANIES_HOUSE|03085018|No|No]","Jorge Analuisa",08/01/2018,10/10/2018,"CallOffFromFrameworkAgreement ",
P104310,Contract,"MET OFFICE",Awarded,2018-03-21T14:53:21Z,"Renewal of software maintenance","Renewal of software maintenance",,,"South West","48000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,04/01/2018,31/12/2018,03/01/2018,NO,,Yes,No,No,Services,10134,,03/01/2018,10134,"[IP Performance LTD|1-3 Merriets Court, 
Long Ashton Business Park,
Long Ashton, 
Bristol,
BS41 9LW|NONE||Yes|Yes]",,04/01/2018,31/12/2018,"SingleTenderActionNonOJEU ",
P104191,Contract,"MET OFFICE",Awarded,2018-03-21T14:45:59Z,"Software development","Further competition under Government Framework Agreement RM1043-2.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,28/11/2017,31/03/2018,27/11/2017,NO,,Yes,No,No,Services,199230,,27/11/2017,199230,"[CACI LTD|City Point,
Temple Gate,
Bristol,
BS1 6PL|NONE||Yes|Yes]",,28/11/2017,31/03/2018,"CallOffFromFrameworkAgreement ",
P104300,Contract,"MET OFFICE",Awarded,2018-03-19T14:03:43Z,"Cloud operations - licences and support","Contract called off from Government Framework Agreement RM1557.",,,"South West","72261000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,01/01/2018,31/12/2018,21/12/2017,NO,,Yes,No,No,Services,30240,,22/12/2017,30240,"[CLOUDREACH EUROPE LIMITED|6-10 Kirby Street
EC1N 8TS
GB|COMPANIES_HOUSE|06975407|Yes|No]","Kris Burtwistle",01/01/2018,31/12/2018,"CallOffFromFrameworkAgreement ",
P104298,Contract,"MET OFFICE",Awarded,2018-03-19T13:31:01Z,"Digital Channels Support & Maintenance","Further competition under Government Framework Agreement RM1043iv.",,,"South West","72261000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,21/12/2017,20/12/2018,08/12/2017,NO,,Yes,No,No,Services,239230,,20/12/2017,239230,"[Landmark Information Group Ltd|Eagle Way
RG9 6AB
GB|COMPANIES_HOUSE|02892803|No|No]",,21/12/2017,20/12/2018,"CallOffFromFrameworkAgreement ",
P104295,Contract,"MET OFFICE",Awarded,2018-03-19T13:20:12Z,"External Connectivity","Further competition under Government Framework Agreement RM3733.",,,"South West","30000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,21/12/2017,31/03/2018,13/12/2017,NO,,Yes,No,No,Products,540118.62,,20/12/2017,540118.62,"[COMPUTACENTER (UK) LIMITED|HATFIELD AVENUE
SE1 8HL
GB|COMPANIES_HOUSE|01584718|No|No]",,21/12/2017,31/03/2018,"CallOffFromFrameworkAgreement ",
P104290,Contract,"MET OFFICE",Awarded,2018-03-19T12:57:54Z,"Mooring Buys Equipment","Mooring Buys Equipment",,,"South West","38100000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,21/12/2017,28/02/2018,20/12/2017,NO,,Yes,No,No,Products,14026.83,,20/12/2017,14026.83,"[Exsil NV|Schaapveld 14,
9200 Dendermonde, 
Belgium|NONE||No|No]",,21/12/2017,28/02/2018,"CompetitiveQuotationNonOJEU ",
P104289,Contract,"MET OFFICE",Awarded,2018-03-19T12:42:27Z,"Cloud Services","Contract called off from Government Framework Agreement G-Cloud 9.",,,"South West","48000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,21/12/2017,31/03/2018,20/12/2017,NO,,Yes,No,No,Services,24871.56,,20/12/2017,24871.56,"[AMAZON WEB SERVICES, INC.|410 Terry Ave N
WA
981095210
US|NONE||No|No]","F Holt",21/12/2017,31/03/2018,"CallOffFromFrameworkAgreement ",
P104284,Contract,"MET OFFICE",Awarded,2018-03-19T11:33:50Z,"IT Hardware support","Contract called off from Government Framework Agreement RM3733.",,,"South West","48000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,01/01/2018,31/12/2018,21/12/2017,NO,,Yes,No,No,Services,18872.5,,21/12/2017,18872.5,"[COMPUTACENTER (UK) LIMITED|HATFIELD AVENUE
SE1 8EZ
GB|COMPANIES_HOUSE|01584718|No|No]",,01/01/2018,31/12/2018,"CallOffFromFrameworkAgreement ",
P104280,Contract,"MET OFFICE",Awarded,2018-03-19T11:27:42Z,"Electronic Journal Package Access","Subscription to Electronic Journal Package Access.",,,"South West","79980000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,01/01/2018,31/12/2018,20/12/2017,NO,,Yes,No,No,Services,25382.99,,20/12/2017,25382.99,"[JOHN WILEY & SONS LIMITED|Terminus Road
PO22 9SA
GB|COMPANIES_HOUSE|00641132|No|No]",,01/01/2018,31/12/2018,"SingleTenderActionNonOJEU ",
P104274,Contract,"MET OFFICE",Awarded,2018-03-19T11:20:55Z,"Software licences","Contract called off from Government Framework Agreement RM3733.",,,"South West","48000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,20/12/2017,19/12/2018,18/12/2017,NO,,Yes,No,No,Services,44216.52,,18/12/2017,44216.52,"[SOFTWARE BOX LIMITED|Goose Lane
YORK
NORTH YORKSHIRE
YO61 1ET
GB|COMPANIES_HOUSE|02109168|No|No]","John Symonds",20/12/2017,19/12/2018,"CallOffFromFrameworkAgreement ",
P104266,Contract,"MET OFFICE",Awarded,2018-03-19T11:14:19Z,"Ship services to recover drift weather buoy","Ship services to recover drift weather buoy",,,"South West","63724300 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,15/12/2017,22/12/2017,14/12/2017,NO,,Yes,No,No,Services,19571.39,,14/12/2017,19571.39,"[Sinbad Marine Services LTD|Shore Road,
Killybegs,
Co. Donegal,
Ireland|NONE||No|No]",,15/12/2017,22/12/2017,"SingleTenderActionNonOJEU ",
P104261,Contract,"MET OFFICE",Awarded,2018-03-19T11:02:53Z,"Software development services","Contract called off from Government Framework Agreement RM1557 - G-Cloud 7.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,14/12/2017,30/04/2018,13/12/2017,NO,,Yes,No,No,Services,49500,,13/12/2017,49500,"[ROWE IT LIMITED|Symona
PL14 4BY
GB|COMPANIES_HOUSE|06483308|Yes|No]","Paul Rowe",14/12/2017,30/04/2018,"CallOffFromFrameworkAgreement ",
P104252,Contract,"MET OFFICE",Awarded,2018-03-16T13:51:57Z,"Software Licences","Contract called off from Government Framework Agreement RM3733.",,,"South West","48000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,14/12/2017,28/02/2018,13/12/2017,NO,,Yes,No,No,Services,20878.44,,13/12/2017,20878.44,"[SOFTWARE BOX LIMITED|Goose Lane
YORK
NORTH YORKSHIRE
YO61 1ET
GB|COMPANIES_HOUSE|02109168|No|No]","John Symonds",14/12/2017,28/02/2018,"CallOffFromFrameworkAgreement ",
P104251,Contract,"MET OFFICE",Awarded,2018-03-16T13:44:06Z,"Management Training Course","Management Training Course",,,"South West","80511000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,14/12/2017,22/03/2018,13/12/2017,NO,,Yes,No,No,Services,11718,,13/12/2017,11718,"[Source Coaching Consultancy|The Old Rectory,
Teigngrace,
Newton Abbot,
Devon,
TQ12 6QP|NONE||No|No]",,14/12/2017,22/03/2018,"CompetitiveQuotationNonOJEU ",
P104242,Contract,"MET OFFICE",Awarded,2018-03-16T13:18:48Z,"Digital Channels Delivery","Further competition under Government Framework agreement RM1043iv - DOS.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,11/12/2017,29/03/2018,08/12/2017,NO,,Yes,No,No,Services,97885,,08/12/2017,97885,"[Landmark Information Group Ltd|Eagle Way
RG9 6AB
GB|COMPANIES_HOUSE|02892803|No|No]",,11/12/2017,29/03/2018,"CallOffFromFrameworkAgreement ",
P104241,Contract,"MET OFFICE",Awarded,2018-03-16T12:40:53Z,"IT Training","Contract called off from Government Framework Agreement G-Cloud.",,,"South West","72261000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,12/12/2017,31/01/2018,11/12/2017,NO,,Yes,No,No,Services,11721.68,,11/12/2017,11721.68,"[SOFTCAT PLC|Fieldhouse Lane
Marlow
Buckinghamshire
SL7 1LW
GB|COMPANIES_HOUSE|02174990|Yes|No]","Charlotte Winter",12/12/2017,31/01/2018,"CallOffFromFrameworkAgreement ",
P104240,Contract,"MET OFFICE",Awarded,2018-03-16T12:29:46Z,"Software development services","Contract called off from Government Framework Agreement G-Cloud.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,08/12/2017,31/12/2017,07/12/2017,NO,,Yes,No,No,Services,31695,,07/12/2017,31695,"[CLOUDREACH EUROPE LIMITED|6-10 Kirby Street
EC1N 8TS
GB|COMPANIES_HOUSE|06975407|Yes|No]","Kris Burtwistle",08/12/2017,31/12/2017,"CallOffFromFrameworkAgreement ",
P104239,Contract,"MET OFFICE",Awarded,2018-03-16T12:21:39Z,"Software Development Services","Contract called off from Government Framework Agreement G-cloud.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,08/12/2017,31/12/2017,07/12/2017,NO,,Yes,No,No,Services,39667.5,,07/12/2017,39667.5,"[CLOUDREACH EUROPE LIMITED|6-10 Kirby Street
EC1N 8TS
GB|COMPANIES_HOUSE|06975407|Yes|No]","Kris Burtwistle",08/12/2017,31/12/2017,"CallOffFromFrameworkAgreement ",
P104238,Contract,"MET OFFICE",Awarded,2018-03-15T15:12:39Z,"Maintenance of satellite data collection","Maintenance of satellite data collection",,,"South West","72261000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,08/12/2017,07/12/2018,07/12/2017,NO,,Yes,No,No,Services,42533,,07/12/2017,0,"[Kongsberg Spacetec AS|Prestvannveien 38,
PO Box 6244,Tromso,
Norway|NONE||No|No]",,08/12/2017,07/12/2018,"SingleTenderActionNonOJEU ",
P103968,Contract,"MET OFFICE",Awarded,2018-03-15T14:59:57Z,"Mooring Ropes","Mooring Ropes",,,"South West","38100000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,07/12/2017,09/03/2018,06/12/2017,NO,,Yes,No,No,Products,19497,,06/12/2017,19497,"[Lankhorst Ropes UK LTD|Retford Enterprise Centre,
Randall Way,
Retford,
Notts, 
DN22 7GR|NONE||Yes|No]",,07/12/2017,09/03/2018,"SingleTenderActionNonOJEU ",
P104201,Contract,"MET OFFICE",Awarded,2018-02-26T13:56:57Z,"MASS Storage Tapes","Contract called off from Framework Agreement tendered via open OJEU  exercise. Link to original opportunity advert: https://data.gov.uk/data/contracts-finder-archive/contract/1697013/",,,"South West","30000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,29/11/2017,29/12/2017,28/11/2017,NO,,Yes,No,No,Products,520674,,28/11/2017,520674,"[ORACLE CORPORATION UK LIMITED|ORACLE PARKWAY
READING
BERKSHIRE
RG6 1RA
GB|COMPANIES_HOUSE|01782505|No|No]","Adrienne Belton",29/11/2017,29/12/2017,"CallOffFromFrameworkAgreement ",
